om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
44,1976,2,21,2/21/1976,0:30:00,3,MO,29,2,1,4,0,6,0,36.73,-91.97,0,0,0.8,37,1,1,1,91,0,0,0,0
45,1976,2,21,2/21/1976,0:30:00,3,MO,29,3,2,1,0,5,0,36.72,-91.85,0,0,0.9,70,1,1,1,91,0,0,0,0
46,1976,2,21,2/21/1976,0:30:00,3,MO,29,4,2,1,0,6,0,37,-91.7,0,0,0.9,37,1,1,1,91,0,0,0,0
47,1976,2,21,2/21/1976,2:15:00,3,MO,29,5,3,16,1,6,0,36.72,-90.48,36.95,-90.17,23.7,300,1,1,1,23,207,0,0,0
111,1976,3,20,3/20/1976,15:00:00,3,MO,29,6,1,0,0,4,0,36.75,-90.42,0,0,0.1,17,1,1,1,23,0,0,0,0
119,1976,3,20,3/20/1976,16:10:00,3,MO,29,7,1,1,0,4,0,36.88,-89.58,0,0,1,17,1,1,1,201,0,0,0,0
178,1976,3,26,3/26/1976,16:00:00,3,MO,29,8,3,3,1,5,0,37.03,-94.18,37.23,-93.72,29.1,40,1,1,1,145,97,109,0,0
179,1976,3,26,3/26/1976,16:08:00,3,MO,29,10,1,1,0,4,0,39.43,-92.55,0,0,0.5,20,1,1,1,175,0,0,0,0
180,1976,3,26,3/26/1976,16:15:00,3,MO,29,9,1,0,0,4,0,36.78,-93.95,0,0,0.5,30,1,1,1,9,0,0,0,0
311,1976,4,20,4/20/1976,19:30:00,3,MO,29,11,0,0,0,0,0,38.8,-93,0,0,0.3,17,1,1,1,53,0,0,0,0
731,1976,7,27,7/27/1976,13:30:00,3,MO,29,12,1,0,0,0,0,38.03,-90.5,0,0,0.2,20,1,1,1,99,0,0,0,0
821,1977,11,20,11/20/1977,9:15:00,3,MO,29,17,0,0,0,3,0,39.13,-94.28,0,0,0.1,10,1,1,1,95,0,0,0,0
818,1977,11,8,11/8/1977,20:55:00,3,MO,29,16,0,0,0,4,0,39.05,-94.57,0,0,1,100,1,1,1,95,0,0,0,0
8,1977,2,23,2/23/1977,8:26:00,3,MO,29,1,1,0,0,5,0,38.6,-90.43,0,0,2,100,1,1,1,189,0,0,0,0
52,1977,3,11,3/11/1977,13:40:00,3,MO,29,2,1,2,0,4,0,36.58,-92.62,36.67,-92.53,7.3,40,1,1,1,153,0,0,0,0
105,1977,4,4,4/4/1977,9:30:00,3,MO,29,3,0,0,0,3,0,39.67,-91.33,0,0,0.2,10,1,1,1,127,0,0,0,0
263,1977,5,16,5/16/1977,16:00:00,3,MO,29,10,0,0,0,4,0,38.35,-92.58,0,0,0.1,10,1,1,1,131,0,0,0,0
354,1977,5,21,5/21/1977,16:45:00,3,MO,29,11,1,0,0,4,0,40.27,-94.17,0,0,1,100,1,1,1,81,0,0,0,0
361,1977,5,21,5/21/1977,19:00:00,3,MO,29,12,1,0,0,4,0,40.12,-93.62,40.17,-93.57,3.8,150,1,1,1,79,0,0,0,0
195,1977,5,4,5/4/1977,11:40:00,3,MO,29,4,3,15,2,0,0,38.43,-94.55,38.47,-94.52,29.8,500,1,1,1,13,37,0,0,0
196,1977,5,4,5/4/1977,13:00:00,3,MO,29,5,1,0,0,4,0,39.25,-93.22,0,0,0.1,50,1,1,1,195,0,0,0,0
197,1977,5,4,5/4/1977,13:15:00,3,MO,29,6,3,5,1,6,0,39,-93.92,39.2,-93.5,26.2,100,1,1,1,107,0,0,0,0
198,1977,5,4,5/4/1977,13:45:00,3,MO,29,7,3,24,0,7,0,38.63,-93.4,38.72,-93.22,11.2,700,1,1,1,159,0,0,0,0
207,1977,5,4,5/4/1977,16:40:00,3,MO,29,8,4,5,0,6,0,39.22,-94.3,39.23,-94.28,12,400,1,1,1,95,47,177,0,0
208,1977,5,4,5/4/1977,17:15:00,3,MO,29,9,4,1,0,6,0,39.32,-94,39.43,-93.12,48.6,880,1,1,1,177,33,41,0,0
517,1977,6,30,6/30/1977,16:00:00,3,MO,29,13,2,4,0,5,0,37.17,-89.98,0,0,2,50,1,1,1,17,0,0,0,0
692,1977,8,16,8/16/1977,18:20:00,3,MO,29,14,1,0,0,3,0,37,-93.52,0,0,0.5,200,1,1,1,43,0,0,0,1
767,1977,9,23,9/23/1977,17:30:00,3,MO,29,15,2,3,0,5,0,39.75,-91.73,39.85,-91.38,19.5,150,2,0,1,0,0,0,0,0
59,1978,4,5,4/5/1978,21:40:00,3,MO,29,1,1,0,0,3,0,39.08,-94.33,0,0,0.1,50,1,1,1,95,0,0,0,0
61,1978,4,6,4/6/1978,3:00:00,3,MO,29,2,1,0,0,4,0,38.42,-93.03,0,0,2,100,1,1,1,141,0,0,0,1
238,1978,5,12,5/12/1978,13:00:00,3,MO,29,3,1,0,0,4,0,37.8,-93.65,37.8,-93.58,3.6,100,1,1,1,167,0,0,0,1
240,1978,5,12,5/12/1978,14:15:00,3,MO,29,4,2,4,0,6,0,37.93,-92.27,38.02,-91.92,19.5,400,1,1,1,169,161,0,0,0
241,1978,5,12,5/12/1978,15:00:00,3,MO,29,5,1,0,0,4,0,37.72,-91.55,0,0,0.1,10,1,1,1,65,0,0,0,1
242,1978,5,12,5/12/1978,15:05:00,3,MO,29,6,1,0,0,5,0,38.78,-90.33,0,0,0.5,50,1,1,1,189,0,0,0,1
246,1978,5,12,5/12/1978,17:00:00,3,MO,29,7,1,0,0,5,0,38.23,-90.4,38.28,-90.35,4.5,200,1,1,1,99,0,0,0,1
247,1978,5,12,5/12/1978,17:20:00,3,MO,29,8,1,1,0,5,0,39.97,-93.85,0,0,1,200,1,1,1,61,0,0,0,1
342,1978,5,28,5/28/1978,12:00:00,3,MO,29,9,1,5,0,4,0,38.2,-92.67,0,0,0.1,23,1,1,1,131,0,0,0,0
811,1979,10,21,10/21/1979,23:45:00,3,MO,29,7,1,0,0,4,0,36.83,-93.92,0,0,2.5,533,1,1,1,9,0,0,0,0
832,1979,10,30,10/30/1979,20:12:00,3,MO,29,8,2,9,0,6,0,36.72,-93.63,37.07,-93.65,24.2,50,1,1,1,9,109,0,0,0
64,1979,3,29,3/29/1979,17:45:00,3,MO,29,1,4,20,0,6,0,40.48,-95.15,40.7,-94.92,18.8,500,2,0,1,0,0,0,0,0
149,1979,4,11,4/11/1979,11:30:00,3,MO,29,2,0,0,0,0,0,36.93,-93.53,0,0,0.1,50,1,1,1,209,0,0,0,1
153,1979,4,11,4/11/1979,15:00:00,3,MO,29,3,3,9,0,2,0,37.02,-92.12,37.5,-91.83,35.4,400,1,1,1,67,215,0,0,0
157,1979,4,11,4/11/1979,15:15:00,3,MO,29,4,1,2,0,5,0,36.5,-92.2,36.53,-92.17,2.7,100,1,1,1,153,0,0,0,1
164,1979,4,11,4/11/1979,17:30:00,3,MO,29,5,1,0,0,4,0,37.72,-90.3,37.8,-90.18,8.5,100,1,1,1,187,186,0,0,0
167,1979,4,11,4/11/1979,19:00:00,3,MO,29,6,2,9,0,5,0,39.25,-94.43,39.5,-94.22,20.1,100,1,1,1,47,49,0,0,0
95,1980,4,7,4/7/1980,19:35:00,3,MO,29,1,2,3,0,6,0,37.85,-92.42,37.98,-92.18,14.1,50,1,1,1,29,169,0,0,0
101,1980,4,7,4/7/1980,21:50:00,3,MO,29,2,2,0,0,5,0,38.4,-91.32,38.47,-91.23,6.5,30,1,1,1,71,0,0,0,0
103,1980,4,7,4/7/1980,22:42:00,3,MO,29,3,3,15,0,6,0,38.78,-90.33,38.87,-90.23,7.3,100,1,1,1,189,183,0,0,0
222,1980,5,12,5/12/1980,16:00:00,3,MO,29,4,2,0,0,5,0,39.12,-93.48,39.23,-93,27,100,1,1,1,195,0,0,0,0
223,1980,5,12,5/12/1980,16:12:00,3,MO,29,5,3,23,0,7,0,38.67,-93.42,38.73,-93.13,15.8,300,1,1,1,159,0,0,0,0
224,1980,5,12,5/12/1980,16:30:00,3,MO,29,6,1,0,0,4,0,38.52,-93.5,38.48,-93.33,9.1,100,1,1,1,15,0,0,0,0
225,1980,5,12,5/12/1980,17:12:00,3,MO,29,7,2,0,0,4,0,38.57,-92.8,38.9,-92.1,42.7,50,1,1,1,135,51,19,27,0
227,1980,5,12,5/12/1980,18:45:00,3,MO,29,8,1,0,0,5,0,38.75,-92.13,0,0,0.5,50,1,1,1,27,0,0,0,0
228,1980,5,12,5/12/1980,19:40:00,3,MO,29,9,2,7,0,5,0,38.87,-91.33,0,0,0.5,100,1,1,1,139,0,0,0,0
229,1980,5,12,5/12/1980,19:45:00,3,MO,29,10,2,0,0,5,0,38.83,-91.3,0,0,0.5,100,1,1,1,139,0,0,0,0
88,1981,4,13,4/13/1981,14:28:00,3,MO,29,1,0,0,0,1,0,39.95,-95.22,0,0,2.8,100,1,1,1,87,0,0,0,0
89,1981,4,13,4/13/1981,14:42:00,3,MO,29,2,0,0,0,1,0,39.97,-94.97,0,0,2,100,1,1,1,3,0,0,0,0
90,1981,4,13,4/13/1981,14:51:00,3,MO,29,3,1,0,0,3,0,39.97,-95.22,0,0,1,100,1,1,1,87,0,0,0,0
94,1981,4,13,4/13/1981,18:39:00,3,MO,29,4,1,0,0,5,0,40.2,-94.42,0,0,1,100,1,1,1,75,0,0,0,0
96,1981,4,13,4/13/1981,20:10:00,3,MO,29,5,1,0,0,5,0,39.02,-93.2,39.17,-92.67,30.1,167,1,1,1,195,89,0,0,0
99,1981,4,13,4/13/1981,21:50:00,3,MO,29,6,0,0,0,1,0,39.03,-91.45,0,0,0.1,10,1,1,1,139,0,0,0,0
125,1981,4,22,4/22/1981,16:50:00,3,MO,29,7,4,32,1,7,0,36.6,-90.42,36.9,-89.33,63,400,1,1,1,69,143,133,0,0
127,1981,4,22,4/22/1981,17:30:00,3,MO,29,8,1,0,0,1,0,37.1,-89.5,0,0,1,100,1,1,1,201,0,0,0,0
128,1981,4,22,4/22/1981,17:42:00,3,MO,29,9,1,0,0,1,0,37.13,-89.45,0,0,1,100,1,1,1,201,0,0,0,0
129,1981,4,22,4/22/1981,17:54:00,3,MO,29,10,3,0,1,6,0,38.18,-90.5,38.23,-90.38,7.1,100,1,1,1,99,0,0,0,0
131,1981,4,22,4/22/1981,19:02:00,3,MO,29,11,0,0,0,1,0,37.17,-89.45,0,0,1,100,1,1,1,201,0,0,0,0
250,1981,5,18,5/18/1981,20:15:00,3,MO,29,12,0,0,0,3,0,36.77,-90.4,0,0,0.5,50,1,1,1,23,0,0,0,0
278,1981,5,23,5/23/1981,15:53:00,3,MO,29,13,0,0,0,1,0,39.28,-94.77,39.32,-94.7,3.8,50,1,1,1,165,0,0,0,0
294,1981,5,23,5/23/1981,17:55:00,3,MO,29,14,0,0,0,0,0,37.9,-94.37,0,0,0.5,50,1,1,1,217,0,0,0,0
302,1981,5,24,5/24/1981,14:55:00,3,MO,29,15,2,1,0,6,0,37.2,-89.72,37.2,-89.55,9.1,400,1,1,1,31,201,0,0,0
448,1981,6,15,6/15/1981,6:45:00,3,MO,29,17,1,1,0,5,0,38.92,-94.53,0,0,1,50,1,1,1,95,0,0,0,0
453,1981,6,15,6/15/1981,18:10:00,3,MO,29,18,1,0,0,5,0,38.73,-93.27,38.75,-93.22,2.3,50,1,1,1,159,0,0,0,0
461,1981,6,19,6/19/1981,19:43:00,3,MO,29,19,0,0,0,0,0,38.63,-94.55,38.65,-94.42,7.1,50,1,1,1,37,0,0,0,0
462,1981,6,19,6/19/1981,20:10:00,3,MO,29,20,0,0,0,0,0,38.63,-94.57,0,0,1,50,1,1,1,37,0,0,0,0
471,1981,6,20,6/20/1981,22:30:00,3,MO,29,21,1,0,0,3,0,38.9,-93.37,0,0,1,50,1,1,1,159,0,0,0,0
472,1981,6,21,6/21/1981,1:10:00,3,MO,29,22,2,6,1,5,0,38.83,-91.13,38.8,-91.02,6.5,300,1,1,1,219,0,0,0,0
497,1981,6,21,6/21/1981,17:58:00,3,MO,29,23,0,0,0,0,0,38.88,-94.57,0,0,1,50,1,1,1,95,0,0,0,0
498,1981,6,21,6/21/1981,18:14:00,3,MO,29,24,0,0,0,0,0,39.03,-94.6,0,0,1,50,1,1,1,95,0,0,0,0
499,1981,6,21,6/21/1981,18:14:00,3,MO,29,25,0,0,0,0,0,38.8,-94.5,0,0,1,50,1,1,1,37,0,0,0,0
500,1981,6,21,6/21/1981,18:38:00,3,MO,29,26,0,0,0,2,0,39,-94.57,0,0,0.3,50,1,1,1,95,0,0,0,0
504,1981,6,21,6/21/1981,20:05:00,3,MO,29,27,0,0,0,0,0,38.48,-94.6,0,0,1,50,1,1,1,37,0,0,0,0
505,1981,6,21,6/21/1981,20:10:00,3,MO,29,28,0,0,0,2,0,38.5,-91.63,0,0,1,50,1,1,1,151,0,0,0,0
510,1981,6,22,6/22/1981,9:02:00,3,MO,29,29,1,0,0,4,0,37.43,-94.35,37.45,-94.28,3.6,50,1,1,1,11,0,0,0,0
550,1981,6,29,6/29/1981,18:05:00,3,MO,29,30,0,0,0,0,0,38.92,-94.38,0,0,1,50,1,1,1,95,0,0,0,0
362,1981,6,4,6/4/1981,16:30:00,3,MO,29,16,0,0,0,0,0,36.57,-89.97,0,0,0.1,50,1,1,1,69,0,0,0,0
602,1981,7,20,7/20/1981,14:07:00,3,MO,29,31,2,0,0,4,0,38.88,-91.38,0,0,1,50,1,1,1,139,0,0,0,0
604,1981,7,20,7/20/1981,14:48:00,3,MO,29,32,1,0,0,3,0,38.32,-90.57,0,0,1,50,1,1,1,99,0,0,0,0
697,1981,8,27,8/27/1981,10:30:00,3,MO,29,33,1,0,0,4,0,36.13,-90.17,0,0,1,50,1,1,1,69,0,0,0,0
929,1982,10,8,10/8/1982,15:05:00,3,MO,29,47,1,0,0,4,0,39.4,-94.58,0,0,0.5,50,1,1,1,47,0,0,0,0
1005,1982,12,23,12/23/1982,17:30:00,3,MO,29,69,1,0,0,5,0,36.97,-91.88,0,0,0.5,50,1,1,1,91,0,0,0,0
1014,1982,12,24,12/24/1982,2:15:00,3,MO,29,70,1,0,0,5,0,36.65,-93.42,0,0,1,50,1,1,1,209,0,0,0,0
1018,1982,12,24,12/24/1982,12:10:00,3,MO,29,71,2,1,0,6,0,37.03,-93.15,37.25,-92.93,16,100,1,1,1,43,77,225,0,0
1019,1982,12,24,12/24/1982,14:55:00,3,MO,29,72,2,4,0,5,0,36.78,-92.58,36.95,-92.3,17,200,1,1,1,153,67,0,0,0
1022,1982,12,24,12/24/1982,15:50:00,3,MO,29,73,0,0,0,1,0,37.45,-93.03,0,0,0.3,50,1,1,1,225,0,0,0,0
1029,1982,12,24,12/24/1982,17:55:00,3,MO,29,76,1,0,0,4,0,37.22,-91.38,0,0,0.5,50,1,1,1,203,0,0,0,0
1030,1982,12,24,12/24/1982,18:05:00,3,MO,29,75,2,2,1,6,0,36.5,-91.28,36.95,-90.97,33,300,1,1,1,149,181,35,0,0
1039,1982,12,24,12/24/1982,22:45:00,3,MO,29,77,1,0,0,4,0,37.4,-89.68,0,0,0.5,50,1,1,1,31,0,0,0,0
952,1982,12,1,12/1/1982,19:13:00,3,MO,29,48,1,5,0,5,0,37.5,-94.58,37.95,-94.33,29,200,1,1,1,11,217,0,0,0
954,1982,12,1,12/1/1982,20:00:00,3,MO,29,49,1,0,0,1,0,38.47,-94,0,0,0.3,50,1,1,1,83,0,0,0,0
955,1982,12,1,12/1/1982,21:30:00,3,MO,29,50,1,0,0,4,0,39.48,-93,39.57,-92.92,6,400,1,1,1,41,0,0,0,0
956,1982,12,1,12/1/1982,21:55:00,3,MO,29,51,1,0,0,3,0,38.87,-93.23,0,0,0.3,50,1,1,1,159,0,0,0,0
959,1982,12,2,12/2/1982,3:30:00,3,MO,29,52,2,9,0,6,0,36.97,-92.33,37.4,-92.17,23,150,1,1,1,67,229,215,0,0
960,1982,12,2,12/2/1982,5:50:00,3,MO,29,53,2,3,0,5,0,36.13,-91.35,36.3,-91.18,13,100,1,1,1,55,71,0,0,0
961,1982,12,2,12/2/1982,8:30:00,3,MO,29,54,1,0,0,4,0,37.13,-92.2,37.27,-92.08,11,100,1,1,1,215,0,0,0,0
962,1982,12,2,12/2/1982,9:45:00,3,MO,29,55,1,2,0,5,0,39.13,-91.42,0,0,2,70,1,1,1,139,0,0,0,0
965,1982,12,2,12/2/1982,14:40:00,3,MO,29,56,1,0,0,4,0,37.3,-92.1,0,0,1,50,1,1,1,215,0,0,0,0
967,1982,12,2,12/2/1982,14:50:00,3,MO,29,57,1,0,0,2,0,36.52,-92.18,0,0,1,50,1,1,1,153,0,0,0,0
968,1982,12,2,12/2/1982,15:15:00,3,MO,29,58,1,1,0,5,0,36.82,-92.07,36.9,-92.02,6.5,200,1,1,1,91,0,0,0,0
974,1982,12,2,12/2/1982,18:50:00,3,MO,29,59,1,0,0,4,0,37.82,-91.6,0,0,0.3,50,1,1,1,161,0,0,0,0
975,1982,12,2,12/2/1982,19:00:00,3,MO,29,60,1,8,0,5,0,37.13,-90.73,0,0,2,50,1,1,1,223,0,0,0,0
976,1982,12,2,12/2/1982,19:05:00,3,MO,29,61,1,0,0,2,0,37.7,-91.87,0,0,0.3,50,1,1,1,161,0,0,0,0
977,1982,12,2,12/2/1982,19:15:00,3,MO,29,62,2,0,0,5,0,36.77,-91.08,36.95,-90.97,13.5,200,1,1,1,181,35,0,0,0
978,1982,12,2,12/2/1982,19:55:00,3,MO,29,63,1,2,0,4,0,37.68,-90.38,0,0,1,50,1,1,1,187,0,0,0,0
979,1982,12,2,12/2/1982,19:55:00,3,MO,29,64,2,0,0,5,0,37.38,-90.6,37.57,-90.43,12,50,1,1,1,93,123,0,0,0
980,1982,12,2,12/2/1982,20:00:00,3,MO,29,65,1,2,0,4,0,37,-90.88,0,0,0.5,50,1,1,1,35,0,0,0,0
981,1982,12,2,12/2/1982,20:00:00,3,MO,29,66,1,0,0,4,0,37.55,-90.3,0,0,0.5,50,1,1,1,123,0,0,0,0
983,1982,12,2,12/2/1982,20:30:00,3,MO,29,67,1,0,0,5,0,38.27,-90.38,0,0,0.5,50,1,1,1,99,0,0,0,0
984,1982,12,2,12/2/1982,20:30:00,3,MO,29,68,1,0,0,5,0,37.07,-90.9,0,0,1,70,1,1,1,179,0,0,0,0
53,1982,3,15,3/15/1982,21:45:00,3,MO,29,3,3,1,0,6,0,38.08,-93.58,38.25,-93.37,14,700,1,1,1,15,0,0,0,0
54,1982,3,15,3/15/1982,22:30:00,3,MO,29,4,2,0,0,5,0,38.3,-92.98,38.33,-92.9,5,600,1,1,1,141,0,0,0,0
55,1982,3,15,3/15/1982,22:45:00,3,MO,29,5,1,0,0,5,0,38.62,-92.57,38.62,-92.48,5,150,1,1,1,135,0,0,0,0
56,1982,3,15,3/15/1982,23:05:00,3,MO,29,6,0,0,0,5,0,38.83,-91.97,39.03,-91.58,24,200,1,1,1,27,0,0,0,0
171,1982,4,16,4/16/1982,17:05:00,3,MO,29,20,0,0,0,0,0,38.95,-92.23,0,0,0.3,50,1,1,1,19,0,0,0,0
172,1982,4,16,4/16/1982,18:05:00,3,MO,29,21,2,0,0,5,0,38.08,-91.95,38.12,-91.75,13,100,1,1,1,125,0,0,0,0
173,1982,4,16,4/16/1982,18:30:00,3,MO,29,22,1,0,0,4,0,38.28,-91.67,0,0,0.1,50,1,1,1,73,0,0,0,0
174,1982,4,16,4/16/1982,18:45:00,3,MO,29,24,2,0,0,5,0,38.1,-91.42,0,0,0.1,10,1,1,1,55,0,0,0,0
175,1982,4,16,4/16/1982,18:48:00,3,MO,29,23,2,0,0,5,0,36.9,-91.98,37,-91.68,14,800,1,1,1,91,0,0,0,0
85,1982,4,2,4/2/1982,14:30:00,3,MO,29,7,1,0,0,5,0,39.05,-94.18,39.13,-94.12,6.8,300,1,1,1,95,0,0,0,0
87,1982,4,2,4/2/1982,14:32:00,3,MO,29,8,1,0,0,4,0,39.13,-94.13,0,0,2,700,1,1,1,95,0,0,0,0
94,1982,4,2,4/2/1982,15:07:00,3,MO,29,9,0,0,0,0,0,38.12,-93.53,0,0,0.3,50,1,1,1,185,0,0,0,0
96,1982,4,2,4/2/1982,15:15:00,3,MO,29,10,0,0,0,0,0,38.62,-93.4,0,0,0.3,50,1,1,1,159,0,0,0,0
99,1982,4,2,4/2/1982,15:25:00,3,MO,29,11,1,0,0,2,0,39.17,-93.55,0,0,1.3,30,1,1,1,107,0,0,0,0
111,1982,4,2,4/2/1982,17:25:00,3,MO,29,12,1,0,0,5,0,38.35,-92.53,0,0,0.3,30,1,1,1,131,0,0,0,0
113,1982,4,2,4/2/1982,17:30:00,3,MO,29,13,1,0,0,5,0,37.62,-92.78,0,0,0.3,30,1,1,1,105,0,0,0,0
114,1982,4,2,4/2/1982,17:35:00,3,MO,29,14,1,0,0,4,0,38.77,-93.13,0,0,1,30,1,1,1,159,0,0,0,0
115,1982,4,2,4/2/1982,17:45:00,3,MO,29,15,1,0,0,5,0,38.38,-92.58,0,0,1,27,1,1,1,131,0,0,0,0
118,1982,4,2,4/2/1982,18:15:00,3,MO,29,16,4,28,2,7,0,36.57,-92.22,36.75,-91.85,20,500,1,1,1,153,91,0,0,0
119,1982,4,2,4/2/1982,18:15:00,3,MO,29,17,1,0,0,0,0,39.98,-92.75,0,0,0.3,27,1,1,1,29,0,0,0,0
121,1982,4,2,4/2/1982,18:37:00,3,MO,29,18,1,0,0,0,0,38.37,-92.57,0,0,0.5,50,1,1,1,131,0,0,0,0
122,1982,4,2,4/2/1982,18:45:00,3,MO,29,19,0,0,0,0,0,38.5,-92.07,0,0,0.5,50,1,1,1,51,0,0,0,0
354,1982,5,14,5/14/1982,17:26:00,3,MO,29,25,0,0,0,1,0,38.13,-93.38,0,0,0.3,50,1,1,1,15,0,0,0,0
355,1982,5,14,5/14/1982,17:28:00,3,MO,29,26,0,0,0,1,0,38.17,-93.3,0,0,0.3,50,1,1,1,15,0,0,0,0
356,1982,5,14,5/14/1982,18:28:00,3,MO,29,27,0,0,0,1,0,38.55,-92.98,0,0,0.3,50,1,1,1,141,0,0,0,0
357,1982,5,14,5/14/1982,18:30:00,3,MO,29,28,1,0,0,2,0,38.45,-93.05,0,0,1,50,1,1,1,141,0,0,0,0
358,1982,5,14,5/14/1982,18:35:00,3,MO,29,29,0,0,0,1,0,38.47,-93.27,0,0,0.1,50,1,1,1,15,0,0,0,0
359,1982,5,14,5/14/1982,18:35:00,3,MO,29,30,1,0,0,1,0,38.53,-93.22,0,0,0.3,50,1,1,1,15,0,0,0,0
361,1982,5,14,5/14/1982,18:49:00,3,MO,29,31,1,0,0,1,0,38.63,-92.82,0,0,0.3,50,1,1,1,135,0,0,0,0
362,1982,5,14,5/14/1982,18:50:00,3,MO,29,32,1,0,0,3,0,38.57,-92.83,0,0,0.3,100,1,1,1,141,0,0,0,0
363,1982,5,14,5/14/1982,18:57:00,3,MO,29,33,0,0,0,1,0,38.67,-92.92,0,0,0.3,50,1,1,1,141,0,0,0,0
364,1982,5,14,5/14/1982,19:00:00,3,MO,29,34,1,0,0,3,0,38.58,-92.98,0,0,1,100,1,1,1,141,0,0,0,0
365,1982,5,14,5/14/1982,20:20:00,3,MO,29,35,2,0,0,4,0,38.83,-92.73,0,0,1,77,1,1,1,53,0,0,0,0
366,1982,5,14,5/14/1982,20:30:00,3,MO,29,36,1,0,0,4,0,38.98,-92.52,0,0,2,100,1,1,1,53,0,0,0,0
386,1982,5,16,5/16/1982,1:00:00,3,MO,29,37,1,0,0,1,0,39.72,-92.97,0,0,2,50,1,1,1,115,0,0,0,0
454,1982,5,20,5/20/1982,16:52:00,3,MO,29,38,2,0,0,5,0,38.42,-94.32,38.45,-94.27,3,100,1,1,1,13,0,0,0,0
457,1982,5,20,5/20/1982,18:50:00,3,MO,29,39,1,0,0,2,0,38.62,-93.73,0,0,0.3,50,1,1,1,101,0,0,0,0
520,1982,5,28,5/28/1982,18:10:00,3,MO,29,40,0,0,0,1,0,38.88,-94.17,0,0,0.5,50,1,1,1,95,0,0,0,0
522,1982,5,28,5/28/1982,19:38:00,3,MO,29,41,1,0,0,3,0,39.75,-94.2,0,0,0.5,50,1,1,1,63,0,0,0,0
526,1982,5,28,5/28/1982,20:30:00,3,MO,29,42,1,0,0,5,0,38.23,-93.62,0,0,2,50,1,1,1,83,0,0,0,0
527,1982,5,29,5/29/1982,3:00:00,3,MO,29,43,1,0,0,3,0,38.83,-92.18,0,0,0.1,20,1,1,1,19,0,0,0,0
666,1982,6,15,6/15/1982,12:30:00,3,MO,29,45,1,0,0,5,0,38.78,-91.2,38.8,-91.13,3.5,50,1,1,1,219,0,0,0,0
599,1982,6,7,6/7/1982,6:20:00,3,MO,29,44,1,0,0,5,0,39.2,-93.25,39.33,-93.08,12,250,1,1,1,195,0,0,0,0
798,1982,7,9,7/9/1982,21:00:00,3,MO,29,46,2,0,0,4,0,38,-92.87,0,0,0.5,40,1,1,1,29,0,0,0,0
119,1983,3,26,3/26/1983,17:55:00,3,MO,29,1,0,0,0,2,0,36.53,-92.27,0,0,0.5,50,1,1,1,153,0,0,0,0
120,1983,3,26,3/26/1983,18:30:00,3,MO,29,2,1,0,0,4,0,36.75,-91.82,0,0,0.3,50,1,1,1,91,0,0,0,0
170,1983,4,27,4/27/1983,15:05:00,3,MO,29,3,0,0,0,3,0,38.15,-92.78,0,0,1,50,1,1,1,29,0,0,0,0
178,1983,4,28,4/28/1983,17:08:00,3,MO,29,4,1,0,0,3,0,37.22,-92.55,0,0,2,50,1,1,1,229,0,0,0,0
184,1983,4,29,4/29/1983,19:55:00,3,MO,29,5,2,3,0,6,0,37.13,-93.5,0,0,1,100,1,1,1,77,0,0,0,0
185,1983,4,29,4/29/1983,20:23:00,3,MO,29,6,3,19,1,7,0,37.2,-93.45,37.25,-93.37,5.5,100,1,1,1,77,0,0,0,0
186,1983,4,29,4/29/1983,21:20:00,3,MO,29,7,0,0,0,2,0,36.8,-94.52,0,0,1,50,1,1,1,145,0,0,0,0
190,1983,4,30,4/30/1983,19:00:00,3,MO,29,8,1,0,0,1,0,37.17,-93.38,0,0,2.5,50,1,1,1,77,0,0,0,0
338,1983,5,18,5/18/1983,18:45:00,3,MO,29,20,0,0,0,2,0,39.43,-93.13,0,0,0.1,13,1,1,1,41,0,0,0,0
339,1983,5,18,5/18/1983,19:43:00,3,MO,29,21,1,1,0,5,0,39.02,-92.75,0,0,0.1,20,1,1,1,89,0,0,0,0
428,1983,5,27,5/27/1983,18:46:00,3,MO,29,22,0,0,0,3,0,40.48,-94.3,0,0,0.1,13,1,1,1,227,0,0,0,0
192,1983,5,1,5/1/1983,13:08:00,3,MO,29,9,1,0,0,2,0,38.35,-92.58,0,0,0.5,50,1,1,1,131,0,0,0,0
193,1983,5,1,5/1/1983,13:20:00,3,MO,29,10,1,0,0,5,0,38.38,-92.45,38.45,-92.27,9,77,1,1,1,131,51,0,0,0
197,1983,5,1,5/1/1983,13:38:00,3,MO,29,11,0,0,0,1,0,38.48,-92.17,0,0,0.5,50,1,1,1,51,0,0,0,0
199,1983,5,1,5/1/1983,13:55:00,3,MO,29,12,0,0,0,1,0,38.9,-93.35,0,0,0.3,50,1,1,1,159,0,0,0,0
201,1983,5,1,5/1/1983,14:30:00,3,MO,29,13,3,3,0,6,0,38.45,-91.92,38.48,-91.72,9,400,1,1,1,151,0,0,0,0
202,1983,5,1,5/1/1983,14:35:00,3,MO,29,14,1,0,0,2,0,38.67,-91.52,0,0,1,50,1,1,1,73,0,0,0,0
205,1983,5,1,5/1/1983,15:30:00,3,MO,29,15,2,3,0,6,0,38.83,-91.02,0,0,0.5,200,1,1,1,219,0,0,0,0
206,1983,5,1,5/1/1983,16:25:00,3,MO,29,16,1,0,0,4,0,38.95,-90.92,0,0,0.3,50,1,1,1,113,0,0,0,0
